State,State Code,Year,Month,Age Groups Code,Deaths,,,,,,,,,,,,,,,,,,
Oklahoma,40,2015,,,-1,,,,,,,,,,,,,,,,,,
Oklahoma,40,2015,,,-1,,,,,,,,,,,,,,,,,,
Oklahoma,40,2015,,,-1,,,,,,,,,,,,,,,,,,
Oklahoma,40,2015,,,-1,,,,,,,,,,,,,,,,,,
Oklahoma,40,2015,,,-1,,,,,,,,,,,,,,,,,,
Oklahoma,40,2015,,,-1,,,,,,,,,,,,,,,,,,
Oklahoma,40,2015,,,-1,,,,,,,,,,,,,,,,,,
Oklahoma,40,2015,,,-1,,,,,,,,,,,,,,,,,,
Oklahoma,40,2015,,,-1,,,,,,,,,,,,,,,,,,
Oklahoma,40,2015,,,-1,,,,,,,,,,,,,,,,,,
Oklahoma,40,2015,,,-1,,,,,,,,,,,,,,,,,,
Oklahoma,40,2015,,,-1,,,,,,,,,,,,,,,,,,
Oklahoma,40,2015,,,-1,,,,,,,,,,,,,,,,,,
Oklahoma,40,2015,,,-1,,,,,,,,,,,,,,,,,,
Oklahoma,40,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Oregon,41,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
Rhode Island,44,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
South Carolina,45,2015,,,-1,,,,,,,,,,,,,,,,,,
